stage,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,abs_second_derivative
Stage2,169,569.0,0.11234042793512344,0.11240767469217311,0.0004815032295238317,1.0906579383379578e-07,1.0906579383379578e-07
Stage2,170,570.0,0.11287234723567963,0.11288990226067823,0.00048075266960705826,8.887674711466342e-08,8.887674711466342e-08
Stage2,171,571.0,0.11330851912498474,0.11336918003138723,0.000481680983018061,3.0276514284624523e-06,3.0276514284624523e-06
Stage2,172,572.0,0.11374468356370926,0.11385326422671435,0.00048680797246398316,5.84873100818728e-06,5.84873100818728e-06
Stage2,173,573.0,0.11420213431119919,0.11434279597631519,0.0004933784450344356,4.866771194284719e-06,4.866771194284719e-06
Stage2,174,574.0,0.11474467068910599,0.11484002111678322,0.0004965415148525526,2.535877321570984e-06,2.535877321570984e-06
Stage2,175,575.0,0.1151915118098259,0.1153358790060203,0.0004984501996775775,1.961823610487079e-06,1.961823610487079e-06
Stage2,176,576.0,0.1157233938574791,0.11583692151613838,0.0005004651620735268,-2.660732748398231e-07,2.660732748398231e-07
Stage2,177,577.0,0.11625534296035767,0.11633680933016735,0.0004979180531278979,-4.8486930449530286e-06,4.8486930449530286e-06
Stage2,178,578.0,0.11671276390552521,0.11683275762239417,0.0004907677759836207,-8.676138006102202e-06,8.676138006102202e-06
Stage2,179,579.0,0.11714892834424973,0.11731834488213459,0.0004805657771156935,-1.1590149433301361e-05,1.1590149433301361e-05
Stage2,180,580.0,0.1177978515625,0.11779388917662556,0.000467587477117018,-1.489064155267214e-05,1.489064155267214e-05
Stage2,181,581.0,0.1182127296924591,0.11825351983636863,0.0004507844940103492,-1.8422506446000297e-05,1.8422506446000297e-05
Stage2,182,582.0,0.11864888668060303,0.11869545816464626,0.0004307424642250174,-2.375803529968204e-05,2.375803529968204e-05
Stage2,183,583.0,0.11908508092164993,0.11911500476481866,0.0004032684234109851,-3.096596422143619e-05,3.096596422143619e-05
Stage2,184,584.0,0.11943617463111877,0.11950199501146823,0.000368810535782145,-3.544913411038936e-05,3.544913411038936e-05
Stage2,185,585.0,0.11982979625463486,0.11985262583638295,0.0003323701551902064,-4.034653412992792e-05,4.034653412992792e-05
