stage,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,abs_second_derivative
Stage1,861,1261.0,0.858420193195343,0.858415038933532,0.0002663363393221596,-2.6277754000381126e-05,2.6277754000381126e-05
Stage1,862,1262.0,0.8587002754211426,0.8586674739586313,0.00023857365725959978,-2.6327532528042097e-05,2.6327532528042097e-05
Stage1,863,1263.0,0.8589003086090088,0.8588921862480512,0.00021368127426607542,-2.5331312525828098e-05,2.5331312525828098e-05
Stage1,864,1264.0,0.8590703010559082,0.8590948365071635,0.00018791103220794358,-2.718403059950858e-05,2.718403059950858e-05
Stage1,865,1265.0,0.8592802286148071,0.8592680083124671,0.00015931321306705826,-2.6978553094886282e-05,2.6978553094886282e-05
Stage1,866,1266.0,0.8593902587890625,0.8594134629332976,0.00013395392601817102,-2.5839791860687855e-05,2.5839791860687855e-05
Stage1,867,1267.0,0.8595403432846069,0.8595359161645034,0.00010763362934568255,-2.5885194518959764e-05,2.5885194518959764e-05
Stage1,868,1268.0,0.859660267829895,0.8596287301919889,8.218353698025149e-05,-2.482112443222273e-05,2.482112443222273e-05
Stage1,869,1269.0,0.8597303032875061,0.8597002832384639,5.799138048123709e-05,-2.431504851055366e-05,2.431504851055366e-05
Stage1,870,1270.0,0.8597803711891174,0.8597447129529514,3.355343995914417e-05,-2.5097756526065718e-05,2.5097756526065718e-05
Stage1,871,1271.0,0.8597703576087952,0.8597673901183822,7.795867429105652e-06,-2.6483243559749514e-05,2.6483243559749514e-05
Stage1,872,1272.0,0.8597703576087952,0.8597603046878096,-1.9413047160354857e-05,-2.685716189804177e-05,2.685716189804177e-05
Stage1,873,1273.0,0.8597204089164734,0.8597285640240615,-4.591845636697789e-05,-2.5291210937972153e-05,2.5291210937972153e-05
Stage1,874,1274.0,0.8596704006195068,0.8596684677750757,-6.999546903629916e-05,-2.3690521240904427e-05,2.3690521240904427e-05
Stage1,875,1275.0,0.859590470790863,0.8595885730859889,-9.329949884878674e-05,-2.5157522403007615e-05,2.5157522403007615e-05
Stage1,876,1276.0,0.8594202995300293,0.8594818687773781,-0.00012031051384231439,-2.5942784515869954e-05,2.5942784515869954e-05
Stage1,877,1277.0,0.8593202829360962,0.8593479520583043,-0.00014518506788052665,-2.37006125622663e-05,2.37006125622663e-05
Stage1,878,1278.0,0.8591902852058411,0.859191498641617,-0.000167711738966847,-2.3652464437667886e-05,2.3652464437667886e-05
Stage1,879,1279.0,0.8589503765106201,0.8590125285803706,-0.00019248999675586242,-2.5459124376736586e-05,2.5459124376736586e-05
Stage1,880,1280.0,0.8587703108787537,0.8588065186481053,-0.00021862998772032016,-2.7318150091382165e-05,2.7318150091382165e-05
Stage1,881,1281.0,0.8585901856422424,0.8585752686049299,-0.00024712629693862675,-2.8336232865050492e-05,2.8336232865050492e-05
Stage1,882,1282.0,0.8582602143287659,0.8583122660542281,-0.00027530245345042115,-2.714124231228965e-05,2.714124231228965e-05
Stage1,883,1283.0,0.8580600619316101,0.8580246636980291,-0.00030140878156320605,-2.5983806784285468e-05,2.5983806784285468e-05
Stage1,884,1284.0,0.8576899766921997,0.8577094484911016,-0.0003272700670189921,-2.5988181146713307e-05,2.5988181146713307e-05
Stage1,885,1285.0,0.8573698401451111,0.8573701235639911,-0.00035338514385663267,-2.888184832253171e-05,2.888184832253171e-05
Stage1,886,1286.0,0.8569098114967346,0.8570026782033884,-0.0003850337636640555,-3.244984841879739e-05,3.244984841879739e-05
Stage1,887,1287.0,0.8565998077392578,0.856600056036663,-0.00041828484069422744,-3.227392008697816e-05,3.227392008697816e-05
Stage1,888,1288.0,0.8561497330665588,0.8561661085219999,-0.0004495816038380118,-3.2007056850191784e-05,3.2007056850191784e-05
Stage1,889,1289.0,0.8557397723197937,0.855700892828987,-0.000482298954394611,-3.387435814139472e-05,3.387435814139472e-05
