row,parse_ok,original_length,retained_length,min,max,mean
215,True,2151,2101,0.041999999433755875,0.9229999780654907,0.4087548553943634
216,True,2151,2101,0.03700000047683716,0.9190000295639038,0.4163798391819
217,True,2151,2101,0.06199999898672104,0.8830000162124634,0.3990861773490906
218,True,2151,2101,0.06400000303983688,0.8759999871253967,0.3918496072292328
219,True,2151,2101,0.1770000010728836,0.9390000104904175,0.5522531867027283
220,True,2151,2101,0.06800000369548798,0.925000011920929,0.46570253372192383
221,True,2151,2101,0.09399999678134918,0.8920000195503235,0.4410371482372284
222,True,2151,2101,0.13099999725818634,0.9399999976158142,0.49385860562324524
223,True,2151,2101,0.08100000023841858,0.9390000104904175,0.46266064047813416
224,True,2151,2101,0.08100000023841858,0.9010000228881836,0.44817468523979187
225,True,2151,2101,0.08399999886751175,0.9240000247955322,0.46812090277671814
226,True,2151,2101,0.11400000005960464,0.8849999904632568,0.48255449533462524
227,True,2151,2101,0.05999999865889549,0.8870000243186951,0.4331837296485901
228,True,2151,2101,0.14800000190734863,0.8709999918937683,0.5035388469696045
229,True,2151,2101,0.09700000286102295,0.9160000085830688,0.5017239451408386
230,True,2151,2101,0.07500000298023224,0.8920000195503235,0.46063733100891113
231,True,2151,2101,0.125,0.8619999885559082,0.49364733695983887
232,True,2151,2101,0.07500000298023224,0.9120000004768372,0.45759397745132446
233,True,2151,2101,0.057999998331069946,0.8550000190734863,0.44374680519104004
234,True,2151,2101,0.07000000029802322,0.9739999771118164,0.5431199073791504
235,True,2151,2101,0.08900000154972076,0.953000009059906,0.5266796350479126
236,True,2151,2101,0.05999999865889549,0.8519999980926514,0.43633222579956055
237,True,2151,2101,0.05400000140070915,0.8790000081062317,0.45737218856811523
238,True,2151,2101,0.05700000002980232,0.8679999709129333,0.44500428438186646
239,True,2151,2101,0.05299999937415123,0.875,0.4522917866706848
240,True,2151,2101,0.052000001072883606,0.8989999890327454,0.4882303476333618
241,True,2151,2101,0.05000000074505806,0.9190000295639038,0.4670352041721344
242,True,2151,2101,0.061000000685453415,0.8510000109672546,0.4467415511608124
243,True,2151,2101,0.05299999937415123,0.9440000057220459,0.5140842199325562
244,True,2151,2101,0.057999998331069946,0.8849999904632568,0.46322229504585266
245,True,2151,2101,0.05000000074505806,0.8809999823570251,0.46850353479385376
246,True,2151,2101,0.050999999046325684,0.8610000014305115,0.47373682260513306
247,True,2151,2101,0.0689999982714653,0.8970000147819519,0.4689028859138489
248,True,2151,2101,0.04600000008940697,0.8889999985694885,0.457807719707489
249,True,2151,2101,0.05999999865889549,0.8960000276565552,0.46850407123565674
250,True,2151,2101,0.12800000607967377,0.828000009059906,0.4870147705078125
251,True,2151,2101,0.06300000101327896,0.8500000238418579,0.4546639919281006
252,True,2151,2101,0.06700000166893005,0.8989999890327454,0.49775347113609314
253,True,2151,2101,0.07599999755620956,0.8709999918937683,0.48393192887306213
254,True,2151,2101,0.11900000274181366,0.9120000004768372,0.5439028739929199
255,True,2151,2101,0.16899999976158142,0.8360000252723694,0.5074812173843384
256,True,2151,2101,0.04600000008940697,0.8999999761581421,0.489732027053833
257,True,2151,2101,0.039000000804662704,0.9079999923706055,0.4948505759239197
258,True,2151,2101,0.07999999821186066,0.9089999794960022,0.5041608214378357
259,True,2151,2101,0.03400000184774399,0.9039999842643738,0.48820942640304565
260,True,2151,2101,0.039000000804662704,0.9190000295639038,0.5196773409843445
261,True,2151,2101,0.04500000178813934,0.8489999771118164,0.43592336773872375
262,True,2151,2101,0.03200000151991844,0.9330000281333923,0.5183274745941162
