source,row,parse_ok,length,finite_count,nonfinite_count,min,max,mean
train,337,True,2151,2151,0,0.052000001072883606,0.9190000295639038,0.5517280697822571
train,338,True,2151,2151,0,0.14300000667572021,0.8569999933242798,0.5372199416160583
train,339,True,2151,2151,0,0.1550000011920929,0.9179999828338623,0.6010023951530457
train,340,True,2151,2151,0,0.11299999803304672,0.8980000019073486,0.568670392036438
train,341,True,2151,2151,0,0.0689999982714653,0.8769999742507935,0.5364379286766052
train,342,True,2151,2151,0,0.24899999797344208,0.890999972820282,0.6229525804519653
train,343,True,2151,2151,0,0.04600000008940697,0.9120000004768372,0.5392942428588867
train,344,True,2151,2151,0,0.06300000101327896,0.890999972820282,0.5323324203491211
train,345,True,2151,2151,0,0.05700000002980232,0.8930000066757202,0.5519729852676392
train,346,True,2151,2151,0,0.0820000022649765,0.8899999856948853,0.5475001931190491
train,347,True,2151,2151,0,0.10000000149011612,0.8809999823570251,0.5480548739433289
train,348,True,2151,2151,0,0.0560000017285347,0.9150000214576721,0.5574876666069031
train,349,True,2151,2151,0,0.09399999678134918,0.9089999794960022,0.5611891746520996
train,350,True,2151,2151,0,0.04500000178813934,0.8920000195503235,0.5280004739761353
train,351,True,2151,2151,0,0.05999999865889549,0.9269999861717224,0.5767466425895691
train,352,True,2151,2151,0,0.0860000029206276,0.8989999890327454,0.5530799627304077
train,353,True,2151,2151,0,0.04399999976158142,0.8930000066757202,0.5392822623252869
train,354,True,2151,2151,0,0.05299999937415123,0.8960000276565552,0.5439149141311646
train,355,True,2151,2151,0,0.0560000017285347,0.9110000133514404,0.5463249683380127
train,356,True,2151,2151,0,0.05400000140070915,0.8949999809265137,0.5410627126693726
train,357,True,2151,2151,0,0.04899999871850014,0.906000018119812,0.5417852997779846
train,358,True,2151,2151,0,0.04500000178813934,0.8809999823570251,0.5260818600654602
train,359,True,2151,2151,0,0.08399999886751175,0.9340000152587891,0.5681808590888977
train,360,True,2151,2151,0,0.061000000685453415,0.9380000233650208,0.5423412322998047
train,361,True,2151,2151,0,0.06499999761581421,0.9359999895095825,0.5562677979469299
train,362,True,2151,2151,0,0.11400000005960464,0.9430000185966492,0.5874505043029785
train,363,True,2151,2151,0,0.05900000035762787,0.9139999747276306,0.5324333310127258
train,364,True,2151,2151,0,0.07699999958276749,0.9610000252723694,0.5888400673866272
train,365,True,2151,2151,0,0.07999999821186066,0.9330000281333923,0.580601155757904
train,366,True,2151,2151,0,0.05700000002980232,0.9480000138282776,0.5511882901191711
train,367,True,2151,2151,0,0.05999999865889549,0.9559999704360962,0.5792933702468872
train,368,True,2151,2151,0,0.07400000095367432,0.9330000281333923,0.5640149116516113
train,369,True,2151,2151,0,0.061000000685453415,0.9549999833106995,0.5874402523040771
train,370,True,2151,2151,0,0.0949999988079071,0.8240000009536743,0.5055885910987854
train,371,True,2151,2151,0,0.07599999755620956,0.8999999761581421,0.5201743245124817
train,372,True,2151,2151,0,0.09300000220537186,0.9399999976158142,0.5695518255233765
train,373,True,2151,2151,0,0.15600000321865082,0.8820000290870667,0.5763933062553406
train,374,True,2151,2151,0,0.12700000405311584,0.9049999713897705,0.5839627981185913
train,375,True,2151,2151,0,0.1809999942779541,0.9649999737739563,0.6482636332511902
train,376,True,2151,2151,0,0.12300000339746475,0.9259999990463257,0.6009176969528198
train,377,True,2151,2151,0,0.12300000339746475,0.8840000033378601,0.5770850777626038
train,378,True,2151,2151,0,0.10599999874830246,0.9480000138282776,0.5998660922050476
train,379,True,2151,2151,0,0.08699999749660492,0.9390000104904175,0.5856950879096985
train,380,True,2151,2151,0,0.06300000101327896,0.9150000214576721,0.557414710521698
train,381,True,2151,2151,0,0.05999999865889549,0.9290000200271606,0.5733031034469604
train,382,True,2151,2151,0,0.05999999865889549,0.9359999895095825,0.5611315965652466
train,383,True,2151,2151,0,0.1550000011920929,0.9369999766349792,0.617715060710907
train,384,True,2151,2151,0,0.16300000250339508,0.9380000233650208,0.610974907875061
train,385,True,2151,2151,0,0.1459999978542328,0.906000018119812,0.5887117385864258
train,386,True,2151,2151,0,0.07900000363588333,0.8960000276565552,0.5402231812477112
train,387,True,2151,2151,0,0.1459999978542328,0.8960000276565552,0.5752105712890625
train,388,True,2151,2151,0,0.14100000262260437,0.9020000100135803,0.5856159925460815
train,389,True,2151,2151,0,0.12300000339746475,0.8999999761581421,0.5810422897338867
val,0,True,2151,2151,0,0.041999999433755875,0.878000020980835,0.3701724708080292
val,1,True,2151,2151,0,0.03999999910593033,0.8930000066757202,0.398296594619751
val,2,True,2151,2151,0,0.05299999937415123,0.9120000004768372,0.40604740381240845
val,3,True,2151,2151,0,0.05000000074505806,0.8679999709129333,0.3887684643268585
val,4,True,2151,2151,0,0.03500000014901161,0.8840000033378601,0.3853049576282501
val,5,True,2151,2151,0,0.06800000369548798,0.8610000014305115,0.4124058783054352
val,6,True,2151,2151,0,0.03200000151991844,0.9390000104904175,0.39731845259666443
val,7,True,2151,2151,0,0.05000000074505806,0.9480000138282776,0.4164416491985321
val,8,True,2151,2151,0,0.028999999165534973,0.8859999775886536,0.37282612919807434
val,9,True,2151,2151,0,0.02500000037252903,0.9279999732971191,0.3914509415626526
val,10,True,2151,2151,0,0.05000000074505806,0.9269999861717224,0.4239004850387573
val,11,True,2151,2151,0,0.014999999664723873,0.9599999785423279,0.3829098045825958
val,12,True,2151,2151,0,0.019999999552965164,0.902999997138977,0.36941516399383545
val,13,True,2151,2151,0,0.01899999938905239,0.9340000152587891,0.3899223804473877
val,14,True,2151,2151,0,0.013000000268220901,0.9399999976158142,0.38393211364746094
val,15,True,2151,2151,0,0.02500000037252903,0.921999990940094,0.3818228542804718
val,16,True,2151,2151,0,0.024000000208616257,0.968999981880188,0.4023617208003998
val,17,True,2151,2151,0,0.024000000208616257,0.9409999847412109,0.3757340610027313
val,18,True,2151,2151,0,0.061000000685453415,0.906000018119812,0.402523934841156
val,19,True,2151,2151,0,0.041999999433755875,0.925000011920929,0.3919265568256378
val,20,True,2151,2151,0,0.06199999898672104,0.9020000100135803,0.39895910024642944
val,21,True,2151,2151,0,0.10100000351667404,0.9319999814033508,0.4441682994365692
val,22,True,2151,2151,0,0.041999999433755875,0.8690000176429749,0.37558576464653015
val,23,True,2151,2151,0,0.06300000101327896,0.9129999876022339,0.4232026934623718
val,24,True,2151,2151,0,0.0430000014603138,0.8659999966621399,0.38693633675575256
val,25,True,2151,2151,0,0.03799999877810478,0.8360000252723694,0.3760669529438019
val,26,True,2151,2151,0,0.06800000369548798,0.8840000033378601,0.4075285792350769
val,27,True,2151,2151,0,0.06199999898672104,0.8569999933242798,0.4032571017742157
val,28,True,2151,2151,0,0.04500000178813934,0.9419999718666077,0.4395658075809479
val,29,True,2151,2151,0,0.0430000014603138,0.9610000252723694,0.45005160570144653
val,30,True,2151,2151,0,0.032999999821186066,0.906000018119812,0.38885173201560974
val,31,True,2151,2151,0,0.06300000101327896,0.925000011920929,0.4401320219039917
val,32,True,2151,2151,0,0.039000000804662704,0.953000009059906,0.44247838854789734
val,33,True,2151,2151,0,0.029999999329447746,0.9139999747276306,0.3811529576778412
val,34,True,2151,2151,0,0.03999999910593033,0.8690000176429749,0.3720042109489441
val,35,True,2151,2151,0,0.04899999871850014,0.9079999923706055,0.4046694338321686
val,36,True,2151,2151,0,0.06199999898672104,0.8930000066757202,0.4076043367385864
val,37,True,2151,2151,0,0.03400000184774399,0.8650000095367432,0.37445980310440063
val,38,True,2151,2151,0,0.026000000536441803,0.8899999856948853,0.4052431285381317
val,39,True,2151,2151,0,0.0430000014603138,0.9120000004768372,0.37561318278312683
val,40,True,2151,2151,0,0.11900000274181366,0.9110000133514404,0.4508805274963379
val,41,True,2151,2151,0,0.06400000303983688,0.9440000057220459,0.4121599495410919
val,42,True,2151,2151,0,0.12399999797344208,0.925000011920929,0.46335935592651367
val,43,True,2151,2151,0,0.10100000351667404,0.9380000233650208,0.4527498781681061
val,44,True,2151,2151,0,0.04699999839067459,0.8989999890327454,0.40409573912620544
val,45,True,2151,2151,0,0.05900000035762787,0.8970000147819519,0.4449125826358795
val,46,True,2151,2151,0,0.04800000041723251,0.925000011920929,0.4333086907863617
val,47,True,2151,2151,0,0.04800000041723251,0.8690000176429749,0.42716366052627563
val,48,True,2151,2151,0,0.10100000351667404,0.8960000276565552,0.46031472086906433
val,49,True,2151,2151,0,0.05000000074505806,0.8460000157356262,0.4213426113128662
val,50,True,2151,2151,0,0.035999998450279236,0.9100000262260437,0.46561089158058167
val,51,True,2151,2151,0,0.05999999865889549,0.9150000214576721,0.4795439541339874
val,52,True,2151,2151,0,0.039000000804662704,0.8659999966621399,0.4058540165424347
val,53,True,2151,2151,0,0.04600000008940697,0.9010000228881836,0.4643310010433197
val,54,True,2151,2151,0,0.06199999898672104,0.9120000004768372,0.4730543792247772
val,55,True,2151,2151,0,0.039000000804662704,0.921999990940094,0.4340818226337433
val,56,True,2151,2151,0,0.04100000113248825,0.8550000190734863,0.3845699429512024
val,57,True,2151,2151,0,0.0430000014603138,0.890999972820282,0.417186439037323
val,58,True,2151,2151,0,0.035999998450279236,0.9010000228881836,0.4027773141860962
val,59,True,2151,2151,0,0.06300000101327896,0.8859999775886536,0.41596975922584534
val,60,True,2151,2151,0,0.03200000151991844,0.9359999895095825,0.4374077320098877
val,61,True,2151,2151,0,0.03500000014901161,0.9210000038146973,0.3938145041465759
val,62,True,2151,2151,0,0.1289999932050705,0.9369999766349792,0.4733421802520752
val,63,True,2151,2151,0,0.0729999989271164,0.902999997138977,0.41825199127197266
val,64,True,2151,2151,0,0.1509999930858612,0.875,0.4940032362937927
val,65,True,2151,2151,0,0.06700000166893005,0.9089999794960022,0.45529940724372864
val,66,True,2151,2151,0,0.0560000017285347,0.9160000085830688,0.4524983763694763
val,67,True,2151,2151,0,0.04699999839067459,0.9010000228881836,0.46375590562820435
val,68,True,2151,2151,0,0.05000000074505806,0.9179999828338623,0.46075546741485596
val,69,True,2151,2151,0,0.09600000083446503,0.9570000171661377,0.5245444178581238
val,70,True,2151,2151,0,0.06499999761581421,0.9240000247955322,0.48912087082862854
val,71,True,2151,2151,0,0.04899999871850014,0.8629999756813049,0.46164244413375854
val,72,True,2151,2151,0,0.04399999976158142,0.9750000238418579,0.556929349899292
val,73,True,2151,2151,0,0.05000000074505806,0.9309999942779541,0.5306732058525085
val,74,True,2151,2151,0,0.03200000151991844,0.859000027179718,0.4388791620731354
val,75,True,2151,2151,0,0.041999999433755875,0.906000018119812,0.5009302496910095
val,76,True,2151,2151,0,0.0430000014603138,0.9089999794960022,0.5088112950325012
val,77,True,2151,2151,0,0.03799999877810478,0.8930000066757202,0.45770666003227234
val,78,True,2151,2151,0,0.03700000047683716,0.9129999876022339,0.44685637950897217
val,79,True,2151,2151,0,0.057999998331069946,0.9079999923706055,0.4801231920719147
val,80,True,2151,2151,0,0.10100000351667404,0.9549999833106995,0.4956634044647217
val,81,True,2151,2151,0,0.07100000232458115,0.8889999985694885,0.46188655495643616
val,82,True,2151,2151,0,0.03700000047683716,0.9300000071525574,0.48650723695755005
val,83,True,2151,2151,0,0.03799999877810478,0.9010000228881836,0.4246336817741394
val,84,True,2151,2151,0,0.08500000089406967,0.9240000247955322,0.4896489977836609
val,85,True,2151,2151,0,0.06700000166893005,0.9210000038146973,0.4522268772125244
val,86,True,2151,2151,0,0.15800000727176666,0.9120000004768372,0.5507852435112
val,87,True,2151,2151,0,0.2029999941587448,0.9229999780654907,0.6030660271644592
val,88,True,2151,2151,0,0.07999999821186066,0.9120000004768372,0.5568735003471375
val,89,True,2151,2151,0,0.11900000274181366,0.9210000038146973,0.589889407157898
val,90,True,2151,2151,0,0.08299999684095383,0.9890000224113464,0.611160397529602
val,91,True,2151,2151,0,0.06400000303983688,0.8989999890327454,0.5531032085418701
val,92,True,2151,2151,0,0.1459999978542328,0.8880000114440918,0.5680590271949768
val,93,True,2151,2151,0,0.12999999523162842,0.8659999966621399,0.5665541291236877
val,94,True,2151,2151,0,0.0430000014603138,0.859000027179718,0.5148261189460754
val,95,True,2151,2151,0,0.05700000002980232,0.9179999828338623,0.5646006464958191
val,96,True,2151,2151,0,0.06300000101327896,0.878000020980835,0.530549943447113
val,97,True,2151,2151,0,0.09799999743700027,0.9300000071525574,0.5774323344230652
val,98,True,2151,2151,0,0.0560000017285347,0.890999972820282,0.5343356132507324
val,99,True,2151,2151,0,0.06700000166893005,0.9649999737739563,0.5760422945022583
val,100,True,2151,2151,0,0.0860000029206276,0.9350000023841858,0.5583970546722412
val,101,True,2151,2151,0,0.0689999982714653,0.9480000138282776,0.5694509148597717
val,102,True,2151,2151,0,0.06800000369548798,0.9610000252723694,0.5901283025741577
val,103,True,2151,2151,0,0.06599999964237213,0.9020000100135803,0.5310171842575073
val,104,True,2151,2151,0,0.050999999046325684,0.8960000276565552,0.5462547540664673
val,105,True,2151,2151,0,0.06800000369548798,0.9509999752044678,0.5472667813301086
val,106,True,2151,2151,0,0.0949999988079071,0.9259999990463257,0.583449125289917
val,107,True,2151,2151,0,0.061000000685453415,0.9079999923706055,0.5641353130340576
val,108,True,2151,2151,0,0.09700000286102295,0.8999999761581421,0.5715551376342773
val,109,True,2151,2151,0,0.23199999332427979,0.9169999957084656,0.6325314044952393
test,0,True,2151,2151,0,0.035999998450279236,0.9190000295639038,0.3942430913448334
test,1,True,2151,2151,0,0.03700000047683716,0.9319999814033508,0.40097445249557495
test,2,True,2151,2151,0,0.03099999949336052,0.8960000276565552,0.3825090527534485
test,3,True,2151,2151,0,0.02800000086426735,0.8709999918937683,0.3703189492225647
test,4,True,2151,2151,0,0.03799999877810478,0.9150000214576721,0.40037375688552856
test,5,True,2151,2151,0,0.035999998450279236,0.9710000157356262,0.41093581914901733
test,6,True,2151,2151,0,0.05299999937415123,0.9330000281333923,0.4098275601863861
test,7,True,2151,2151,0,0.026000000536441803,0.9210000038146973,0.3720344305038452
test,8,True,2151,2151,0,0.052000001072883606,0.8659999966621399,0.3933802843093872
test,9,True,2151,2151,0,0.04600000008940697,0.9020000100135803,0.3968479633331299
test,10,True,2151,2151,0,0.07999999821186066,0.921999990940094,0.417207807302475
test,11,True,2151,2151,0,0.06400000303983688,0.8740000128746033,0.407707542181015
test,12,True,2151,2151,0,0.0689999982714653,0.8550000190734863,0.41639935970306396
test,13,True,2151,2151,0,0.0729999989271164,0.8809999823570251,0.42459413409233093
test,14,True,2151,2151,0,0.05299999937415123,0.9160000085830688,0.422035813331604
test,15,True,2151,2151,0,0.05900000035762787,0.9490000009536743,0.4754197895526886
test,16,True,2151,2151,0,0.03400000184774399,0.9340000152587891,0.42061275243759155
test,17,True,2151,2151,0,0.03799999877810478,0.8970000147819519,0.3817415237426758
test,18,True,2151,2151,0,0.03400000184774399,0.8629999756813049,0.36516645550727844
test,19,True,2151,2151,0,0.07699999958276749,0.9079999923706055,0.42713111639022827
test,20,True,2151,2151,0,0.054999999701976776,0.8949999809265137,0.41888749599456787
test,21,True,2151,2151,0,0.06199999898672104,0.9350000023841858,0.41100186109542847
test,22,True,2151,2151,0,0.0729999989271164,0.9290000200271606,0.4674607217311859
test,23,True,2151,2151,0,0.10599999874830246,0.8970000147819519,0.4784969985485077
test,24,True,2151,2151,0,0.0560000017285347,0.9259999990463257,0.44786614179611206
test,25,True,2151,2151,0,0.07800000160932541,0.8600000143051147,0.4423416554927826
test,26,True,2151,2151,0,0.041999999433755875,0.9160000085830688,0.4877699315547943
test,27,True,2151,2151,0,0.052000001072883606,0.9309999942779541,0.4719456136226654
test,28,True,2151,2151,0,0.11400000005960464,0.9070000052452087,0.4613514244556427
test,29,True,2151,2151,0,0.04500000178813934,0.8769999742507935,0.41344213485717773
test,30,True,2151,2151,0,0.06700000166893005,0.8820000290870667,0.4356178641319275
test,31,True,2151,2151,0,0.07400000095367432,0.8679999709129333,0.4585076570510864
test,32,True,2151,2151,0,0.11800000071525574,0.9309999942779541,0.4592743217945099
test,33,True,2151,2151,0,0.06199999898672104,0.9160000085830688,0.4723844528198242
test,34,True,2151,2151,0,0.05000000074505806,0.9340000152587891,0.495669424533844
test,35,True,2151,2151,0,0.07000000029802322,0.9620000123977661,0.5022063851356506
test,36,True,2151,2151,0,0.052000001072883606,0.9210000038146973,0.5022538304328918
test,37,True,2151,2151,0,0.039000000804662704,0.906000018119812,0.5313481688499451
test,38,True,2151,2151,0,0.028999999165534973,0.9100000262260437,0.4871831238269806
test,39,True,2151,2151,0,0.057999998331069946,0.878000020980835,0.45831748843193054
test,40,True,2151,2151,0,0.04399999976158142,0.8539999723434448,0.44768664240837097
test,41,True,2151,2151,0,0.07400000095367432,0.8769999742507935,0.47457370162010193
test,42,True,2151,2151,0,0.10100000351667404,0.8849999904632568,0.5381761789321899
test,43,True,2151,2151,0,0.10000000149011612,0.9150000214576721,0.48382702469825745
test,44,True,2151,2151,0,0.0820000022649765,0.949999988079071,0.5932673215866089
test,45,True,2151,2151,0,0.06199999898672104,0.9290000200271606,0.5686253309249878
test,46,True,2151,2151,0,0.07400000095367432,0.9470000267028809,0.5874481797218323
test,47,True,2151,2151,0,0.13699999451637268,0.8859999775886536,0.5601617693901062
test,48,True,2151,2151,0,0.06800000369548798,0.9100000262260437,0.5706638693809509
test,49,True,2151,2151,0,0.05900000035762787,0.953000009059906,0.5825378894805908
test,50,True,2151,2151,0,0.06300000101327896,0.9440000057220459,0.5654885768890381
test,51,True,2151,2151,0,0.10100000351667404,0.9150000214576721,0.5529043078422546
test,52,True,2151,2151,0,0.13199999928474426,0.871999979019165,0.6009902358055115
test,53,True,2151,2151,0,0.07900000363588333,0.9169999957084656,0.5719702243804932
test,54,True,2151,2151,0,0.10400000214576721,0.906000018119812,0.5633230805397034
