row,parse_ok,original_length,retained_length,min,max,mean
105,True,2151,2101,0.05700000002980232,0.9570000171661377,0.46102237701416016
106,True,2151,2101,0.05000000074505806,0.9819999933242798,0.4855973720550537
107,True,2151,2101,0.04500000178813934,0.9670000076293945,0.42439553141593933
108,True,2151,2101,0.035999998450279236,0.972000002861023,0.43065541982650757
109,True,2151,2101,0.03799999877810478,0.9399999976158142,0.4103983938694
110,True,2151,2101,0.05000000074505806,0.9660000205039978,0.45096665620803833
111,True,2151,2101,0.054999999701976776,0.9610000252723694,0.46386200189590454
112,True,2151,2101,0.04100000113248825,0.9750000238418579,0.44049644470214844
113,True,2151,2101,0.041999999433755875,0.9509999752044678,0.4243098497390747
114,True,2151,2101,0.04800000041723251,0.9620000123977661,0.4394659698009491
115,True,2151,2101,0.054999999701976776,0.9639999866485596,0.47169870138168335
116,True,2151,2101,0.03799999877810478,0.9610000252723694,0.4231451451778412
117,True,2151,2101,0.04800000041723251,1.0069999694824219,0.48581817746162415
118,True,2151,2101,0.03500000014901161,0.9610000252723694,0.4123907685279846
119,True,2151,2101,0.04600000008940697,0.9449999928474426,0.4188201129436493
120,True,2151,2101,0.03099999949336052,0.921999990940094,0.41295576095581055
121,True,2151,2101,0.057999998331069946,0.9869999885559082,0.47931793332099915
122,True,2151,2101,0.050999999046325684,0.9559999704360962,0.44934505224227905
123,True,2151,2101,0.05299999937415123,1.003999948501587,0.48143884539604187
124,True,2151,2101,0.052000001072883606,0.9639999866485596,0.4575749635696411
125,True,2151,2101,0.05900000035762787,0.9789999723434448,0.4826016426086426
126,True,2151,2101,0.04699999839067459,0.9739999771118164,0.43506142497062683
127,True,2151,2101,0.05400000140070915,1.0410000085830688,0.487520694732666
128,True,2151,2101,0.04500000178813934,1.0099999904632568,0.4786982238292694
129,True,2151,2101,0.05400000140070915,1.0110000371932983,0.47594621777534485
130,True,2151,2101,0.03500000014901161,1.0080000162124634,0.45032796263694763
131,True,2151,2101,0.04699999839067459,1.0160000324249268,0.4794226288795471
132,True,2151,2101,0.04800000041723251,1.0080000162124634,0.47696763277053833
133,True,2151,2101,0.04600000008940697,0.9599999785423279,0.4376382827758789
134,True,2151,2101,0.03400000184774399,0.9929999709129333,0.45541030168533325
135,True,2151,2101,0.039000000804662704,0.9959999918937683,0.4621494710445404
136,True,2151,2101,0.050999999046325684,0.9549999833106995,0.4340038001537323
137,True,2151,2101,0.05400000140070915,0.9860000014305115,0.4406568109989166
138,True,2151,2101,0.03999999910593033,1.003000020980835,0.4628976881504059
139,True,2151,2101,0.04699999839067459,0.9950000047683716,0.47277435660362244
140,True,2151,2101,0.03400000184774399,0.9929999709129333,0.45541030168533325
141,True,2151,2101,0.041999999433755875,1.024999976158142,0.461414098739624
142,True,2151,2101,0.039000000804662704,0.9959999918937683,0.4621494710445404
143,True,2151,2101,0.050999999046325684,0.9549999833106995,0.4340038001537323
144,True,2151,2101,0.05400000140070915,0.9860000014305115,0.4406568109989166
145,True,2151,2101,0.03999999910593033,1.003000020980835,0.4628976881504059
146,True,2151,2101,0.07500000298023224,1.097000002861023,0.515598714351654
147,True,2151,2101,0.06300000101327896,1.003999948501587,0.47962871193885803
148,True,2151,2101,0.08900000154972076,1.0449999570846558,0.5063864588737488
149,True,2151,2101,0.07599999755620956,1.1080000400543213,0.5329681038856506
150,True,2151,2101,0.10100000351667404,1.1169999837875366,0.5407196879386902
151,True,2151,2101,0.08399999886751175,1.0729999542236328,0.524114727973938
152,True,2151,2101,0.06199999898672104,0.9509999752044678,0.46676531434059143
153,True,2151,2101,0.05900000035762787,1.0099999904632568,0.4833693206310272
154,True,2151,2101,0.07800000160932541,1.00600004196167,0.5587429404258728
155,True,2151,2101,0.07199999690055847,1.0010000467300415,0.5074578523635864
156,True,2151,2101,0.07400000095367432,1.0099999904632568,0.5477472543716431
157,True,2151,2101,0.06199999898672104,0.9990000128746033,0.47298523783683777
158,True,2151,2101,0.07100000232458115,1.0019999742507935,0.547023355960846
159,True,2151,2101,0.06199999898672104,0.9890000224113464,0.46481913328170776
160,True,2151,2101,0.054999999701976776,1.0080000162124634,0.45243552327156067
